Ranking,Vehicle Year-Model,Coefficient
2021.0,1982.0_C10,8.679607653407075
2020.0,1993.0_ROADMASTER,8.747622519848258
2019.0,1986.0_D150 PICKUP,8.761267730934778
2018.0,2007.0_CX-7,8.802597077031963
2017.0,1998.0_RAM WAGON,8.806310367543722
2016.0,1992.0_EXPLORER,8.810683840038571
2015.0,1998.0_IMPREZA,8.818002205046852
2014.0,1985.0_BLAZER,8.822902216944827
2013.0,2008.0_S40,8.831975474086631
2012.0,1989.0_5TH AVENUE,8.845318428476112
2011.0,1986.0_300ZX,8.871579000557508
2010.0,1996.0_SONOMA,8.882651453711903
2009.0,2021.0_SHADOW,8.891143219181181
2008.0,2008.0_RX-8,8.898297849876112
2007.0,2014.0_S60,8.90396346139109
2006.0,1990.0_RANGER,8.924928852425014
2005.0,2011.0_MURANO,8.98320463922528
2004.0,1995.0_QUEST,8.987451561210442
2003.0,2010.0_1 SERIES,8.994520059699855
2002.0,2008.0_MDX,9.011938151586023
2001.0,2015.0_MAZDA5,9.019771475516835
2000.0,2007.0_HIGHLANDER,9.041957384075804
1999.0,2010.0_ELANTRA,9.050581286866752
1998.0,1998.0_CATERA,9.066347310950105
1997.0,2007.0_SILVERADO,9.084670469430673
1996.0,1978.0_AMC,9.088299683075178
1995.0,1997.0_QX4,9.09031396965516
1994.0,2005.0_MUSTANG,9.094625920507584
1993.0,1989.0_THUNDERBIRD,9.111339289330939
1992.0,1994.0_F-250,9.162666548883546
1991.0,1986.0_BLAZER,9.189269292913394
1990.0,2003.0_H2,9.200750666902161
1989.0,1998.0_V70,9.24310138475408
1988.0,1979.0_242,9.296593954976947
1987.0,1995.0_SILHOUETTE,9.308855425817798
1986.0,2000.0_S40,9.313219407340288
1985.0,2015.0_CAMRY,9.331840010466227
1984.0,2008.0_ELANTRA,9.35005201129005
1983.0,1997.0_CONCORDE,9.350942484199829
1982.0,2007.0_C-CLASS,9.359664675985051
1981.0,2010.0_FUSION HYBRID,9.390716111371168
1980.0,2015.0_CIVIC,9.405881153048044
1979.0,2000.0_CR-V,9.428983117860186
1978.0,2011.0_PILOT,9.460963514328725
1977.0,2010.0_SIENNA,9.467090681379426
1976.0,1996.0_REGAL,9.526728858899872
1975.0,2022.0_1500,9.544982465003057
1974.0,1997.0_LHS,9.572857281492837
1973.0,1992.0_LEGACY,9.577295236900296
1972.0,2012.0_CTS,9.596667785810592
1971.0,2001.0_LHS,9.62318043826409
1970.0,1996.0_F-350,9.634778892991145
1969.0,1997.0_VILLAGER,9.676878398298566
1968.0,2010.0_300,9.693826792441964
1967.0,1988.0_DAKOTA,9.698775569158837
1966.0,2004.0_GOLF,9.705443231655305
1965.0,1997.0_GRAND CHEROKEE,9.72806158027172
1964.0,1988.0_PATHFINDER,9.736617387658349
1963.0,2009.0_RANGE ROVER,9.741793832014487
1962.0,2008.0_TAURUS,9.778051281559069
1961.0,2006.0_XB,9.819543627852473
1960.0,2004.0_V70,9.875849365481303
1959.0,2009.0_CLK-CLASS,9.878354904591664
1958.0,2005.0_FREESTYLE,9.961389980362323
1957.0,2003.0_INTREPID,9.964749316239104
1956.0,2002.0_AURORA,9.968022051592918
1955.0,1998.0_MALIBU,9.989633320557127
1954.0,1993.0_MONTERO,10.009375149202716
1953.0,1996.0_COUGAR,10.009714485447354
1952.0,1993.0_BONNEVILLE,10.029879777058818
1951.0,2004.0_AXIOM,10.034890632773248
1950.0,2013.0_TOWN & COUNTRY,10.049709771297389
1949.0,2002.0_CAMRY SOLARA,10.08073678704132
1948.0,1997.0_TAHOE,10.099377812583615
1947.0,2002.0_MAXIMA,10.13315400137907
1946.0,2010.0_M35,10.161013130268657
1945.0,2009.0_GALANT,10.16725034246512
1944.0,2010.0_LUCERNE,10.183781478805948
1943.0,2004.0_SEDONA,10.186964313319443
1942.0,2001.0_S10,10.191591968150643
1941.0,1965.0_SILVERADO,10.228853283329899
1940.0,1996.0_CONCORDE,10.340376429048375
1939.0,1998.0_LESABRE,10.341298445110793
1938.0,1998.0_METRO,10.348602085452946
1937.0,2004.0_4RUNNER,10.359457170762774
1936.0,1976.0_COLT,10.373624330618087
1935.0,2002.0_TACOMA,10.377603278541384
1934.0,2001.0_GRAND CARAVAN,10.44067766944392
1933.0,2004.0_TSX,10.46151549753266
1932.0,1993.0_CAMARO,10.466166786149733
1931.0,2005.0_EQUINOX,10.483571677637563
1930.0,2009.0_RX-8,10.487525148755168
1929.0,2003.0_RAM 1500,10.506818808377993
1928.0,2017.0_RIO,10.515584321336187
1927.0,1999.0_MYSTIQUE,10.538590716918133
1926.0,1990.0_MPV,10.539435194358605
1925.0,2005.0_XJ SERIES,10.56992810461239
1924.0,1964.0_VAN,10.572331476486738
1923.0,1979.0_FIREBIRD,10.585790955303338
1922.0,2000.0_MPV,10.624713720259233
1921.0,2013.0_EDGE,10.631718599687796
1920.0,1986.0_F-350,10.63379787870262
1919.0,1974.0_EL DORADO,10.72748054402965
1918.0,2008.0_MARINER,10.799700313265815
1917.0,1996.0_COROLLA,10.82577870269339
1916.0,2013.0_SONATA,10.850286428903143
1915.0,2015.0_MV-1,10.852671760032953
1914.0,2009.0_LANCER,10.86272469917438
1913.0,1989.0_LTD CROWN VICTORIA,10.864244335996585
1912.0,2010.0_AVEO5,10.906851355788438
1911.0,1996.0_GRAND VOYAGER,10.990394648205841
1910.0,1996.0_SEPHIA,11.013683850651939
1909.0,2012.0_INSIGHT,11.0287195152855
1908.0,1987.0_260,11.036793470026728
1907.0,2006.0_TR-6,11.05462450345392
1906.0,2007.0_OUTLOOK,11.08713961013152
1905.0,1995.0_CHEROKEE,11.094896369970186
1904.0,1987.0_FIFTH AVENUE,11.181183917222787
1903.0,1989.0_CELEBRITY,11.209543685014351
1902.0,2003.0_FREELANDER,11.219578967110385
1901.0,2001.0_QX4,11.233784404909091
1900.0,2000.0_OUTBACK,11.238129564135294
1899.0,1990.0_300,11.301609017219889
1898.0,2014.0_MAZDA5,11.302432132865432
1897.0,1992.0_3 SERIES,11.310642100620644
1896.0,2012.0_G25,11.32674188208194
1895.0,1999.0_INTEGRA,11.365624831990443
1894.0,2014.0_RZR XP 4 1000,11.371677734332243
1893.0,2001.0_EXPLORER SPORT TRAC,11.376499891276957
1892.0,1985.0_300ZX,11.38036700681721
1891.0,2001.0_A8,11.38323025144349
1890.0,1991.0_GRAND CARAVAN,11.390124957645524
1889.0,2007.0_RENO,11.409890595367441
1888.0,2007.0_MAZDA3,11.440505825653517
1887.0,1988.0_MUSTANG,11.445055582001418
1886.0,1987.0_CELICA,11.446406410779108
1885.0,2019.0_SOUL,11.481543577245603
1884.0,2002.0_ENVOY XL,11.484366030997458
1883.0,1991.0_SIERRA,11.506811323198152
1882.0,2001.0_IS 300,11.515576836966213
1881.0,1987.0_ECONOLINE,11.523926328372681
1880.0,1995.0_ESCORT,11.567974880617161
1879.0,1994.0_LEGEND,11.588190372110763
1878.0,1979.0_CONTINENTAL,11.593494494169272
1877.0,1986.0_COROLLA,11.603062253761351
1876.0,2022.0_MIRAGE G4,11.604704366913
1875.0,2012.0_ODYSSEY,11.604901776073186
1874.0,1969.0_DELTA 88,11.616525731122026
1873.0,2014.0_CHARGER,11.63316240609166
1872.0,1994.0_SIERRA,11.634357698161532
1871.0,2011.0_FUSION,11.63618439061916
1870.0,2021.0_ROADSTER,11.66759896526775
1869.0,2000.0_FORESTER,11.668378261790284
1868.0,2009.0_SILVERADO,11.673189956724409
1867.0,1986.0_CORVETTE,11.685930947642682
1866.0,1999.0_EXPEDITION,11.694857719946935
1865.0,1987.0_FIREBIRD,11.777281382918565
1864.0,1994.0_CIVIC DEL SOL,11.80007744437229
1863.0,2014.0_FUSION,11.845009305940584
1862.0,1993.0_PRIZM,11.846295203666495
1861.0,2012.0_IMPREZA,11.917175282262995
1860.0,1996.0_626,11.91784100441689
1859.0,2008.0_CX-9,11.966146442548553
1858.0,2019.0_ALTIMA,12.057464291655295
1857.0,2019.0_YZFR3,12.069394027216207
1856.0,1989.0_420,12.100253359336845
1855.0,2000.0_QUATTRO,12.106333026197627
1854.0,1992.0_CUTLASS CIERA,12.124387810530193
1853.0,2009.0_ACADIA,12.12991999242326
1852.0,2007.0_PATRIOT,12.130226069643545
1851.0,2016.0_SPARK,12.141506714825148
1850.0,2016.0_GL-CLASS,12.153867899472054
1849.0,2014.0_IMPALA,12.166316618534644
1848.0,1996.0_METRO,12.180946596952975
1847.0,2002.0_SUBURBAN,12.192540936604109
1846.0,2007.0_TL,12.209172080130271
1845.0,2003.0_VITARA,12.242306504834804
1844.0,1998.0_CAMARO,12.279354821409946
1843.0,2001.0_CR-V,12.303871090363943
1842.0,2015.0_TRAX,12.313687434087164
1841.0,2004.0_SIERRA,12.358226498764338
1840.0,1988.0_BLAZER,12.364705042348795
1839.0,2001.0_PRIUS,12.423001726098516
1838.0,2001.0_GRAND AM,12.423145855555475
1837.0,2000.0_METRO,12.440940531315338
1836.0,2002.0_CELICA,12.452935995191229
1835.0,1994.0_THUNDERBIRD,12.464862849453727
1834.0,2006.0_RANGE ROVER SPORT,12.495976742195431
1833.0,1991.0_323,12.52671923771781
1832.0,2018.0_EQUINOX,12.569879854923036
1831.0,1994.0_TRACER,12.586585492190094
1830.0,1982.0_CAMARO,12.626400083563173
1829.0,2001.0_RAV4,12.651444055024811
1828.0,2020.0_A-CLASS,12.665591757789606
1827.0,1995.0_MX-6,12.67175479497961
1826.0,2011.0_CAMRY,12.712474670321882
1825.0,1988.0_CAPRICE CLASSIC,12.757702279653104
1824.0,1994.0_LUMINA,12.780181568600051
1823.0,1985.0_MOTORCYCLE,12.7837388401565
1822.0,1985.0_S15,12.788313045796492
1821.0,1996.0_SENTRA,12.796705546060256
1820.0,2004.0_CONCORDE,12.79878868113607
1819.0,1993.0_BRONCO,12.802144372199232
1818.0,1991.0_BRONCO,12.815419687933128
1817.0,1989.0_K2500,12.835382926045815
1816.0,2000.0_RL,12.84561611535938
1815.0,2010.0_5 SERIES,12.859419102834163
1814.0,1998.0_200SX,12.881294275368692
1813.0,1991.0_CUTLASS CIERA,12.893389261096196
1812.0,1992.0_C2500,12.901973124198648
1811.0,1997.0_CELICA,12.907102452803482
1810.0,2005.0_GRAND MARQUIS,12.912481923895097
1809.0,1998.0_TAHOE,12.917474640358874
1808.0,2003.0_RENDEZVOUS,12.951507076370044
1807.0,1988.0_C10,12.97955914127729
1806.0,2004.0_AERIO,13.003364907561132
1805.0,2015.0_SONIC,13.046251572077924
1804.0,1988.0_260,13.05412269211584
1803.0,1998.0_CAVALIER,13.072577011357463
1802.0,2002.0_SLK-CLASS,13.074736704401877
1801.0,2002.0_3-Sep,13.088920337582154
1800.0,2010.0_3 SERIES,13.107185471968949
1799.0,2006.0_FRONTIER,13.127963095721316
1798.0,2011.0_SOUL,13.163263814830328
1797.0,2008.0_MAZDA3,13.19001449226664
1796.0,2010.0_NEW BEETLE,13.191206981974
1795.0,2004.0_SIENNA,13.192537071468797
1794.0,2007.0_PACIFICA,13.198203253883243
1793.0,2013.0_VERSA,13.235627839998063
1792.0,1994.0_RAM WAGON,13.279600640751974
1791.0,1998.0_SPORTAGE,13.299402334985347
1790.0,1996.0_XJ6,13.325936657366983
1789.0,1995.0_JETTA,13.34676437956032
1788.0,2003.0_QX4,13.352827507215098
1787.0,1999.0_JIMMY,13.359249655055644
1786.0,2006.0_XC70,13.363527788757555
1785.0,1978.0_CAMARO,13.457346883461708
1784.0,2001.0_XG300,13.464348150723701
1783.0,1993.0_G2500 VANDURA,13.544869142960085
1782.0,1993.0_TERCEL,13.545109642608162
1781.0,1999.0_K2500,13.546834066302614
1780.0,2002.0_COUGAR,13.560113209696205
1779.0,1996.0_RAM WAGON,13.57755821880021
1778.0,2003.0_CL,13.615852219961313
1777.0,2000.0_RX 300,13.679800622517218
1776.0,2019.0_JETTA,13.68034892656119
1775.0,2001.0_GOLF,13.686236522256701
1774.0,2015.0_ZX1200C,13.700842260858282
1773.0,2005.0_X5,13.740702906676242
1772.0,2006.0_SPECTRA5,13.741249751347429
1771.0,1997.0_RIVIERA,13.74944821526526
1770.0,2001.0_SANTA FE,13.76565987173391
1769.0,1996.0_SIERRA,13.767534168926455
1768.0,2004.0_F-150,13.794621046823902
1767.0,1999.0_BREEZE,13.799424766012546
1766.0,1998.0_SEVILLE,13.841322877422462
1765.0,2005.0_OPTIMA,13.848012337526505
1764.0,2006.0_CROWN VICTORIA,13.867609524431396
1763.0,1987.0_G20,13.872118589069306
1762.0,2004.0_IMPREZA,13.904040132831392
1761.0,1994.0_GRAND VOYAGER,13.925136711072343
1760.0,2000.0_LUMINA,13.961162276430011
1759.0,2017.0_ESCAPE,13.968438298917249
1758.0,2011.0_GRAND CHEROKEE,13.991001005359063
1757.0,1984.0_RAMPAGE,14.011522985775786
1756.0,1999.0_PATHFINDER,14.042045389571227
1755.0,1983.0_RANGER,14.046715924422623
1754.0,2000.0_S70,14.077649718956476
1753.0,2017.0_CHARGER,14.116804554739907
1752.0,1975.0_G10 VAN,14.177087450003953
1751.0,1999.0_C1500,14.201891754656486
1750.0,2001.0_SIERRA,14.223955476364718
1749.0,1999.0_TOWN & COUNTRY,14.229508295184083
1748.0,2003.0_ALLROAD,14.256869522868616
1747.0,1998.0_LS 400,14.317760758823436
1746.0,2003.0_BLAZER,14.318904734378144
1745.0,2000.0_S10,14.319134506919475
1744.0,2004.0_COLORADO,14.327144748903958
1743.0,2000.0_LS,14.330554668938346
1742.0,1999.0_LS 400,14.370849355343417
1741.0,2000.0_ES 300,14.374631680322262
1740.0,2004.0_CR-V,14.383245523762405
1739.0,2017.0_TRAX,14.389972033140793
1738.0,2007.0_HHR,14.39100905967761
1737.0,1984.0_CORVETTE,14.41046986657889
1736.0,2015.0_DART,14.41637814749229
1735.0,1998.0_SUBURBAN,14.422433023139686
1734.0,1996.0_TROOPER,14.429920702375226
1733.0,2004.0_ECONOLINE WAGON,14.436934812721983
1732.0,1992.0_BERETTA,14.453479566640684
1731.0,2014.0_CIVIC,14.475795941589624
1730.0,2007.0_A8,14.485830380742351
1729.0,2008.0_CIVIC,14.508778023303632
1728.0,1999.0_LEGEND,14.541685681190282
1727.0,1996.0_F-150,14.565169778780662
1726.0,1994.0_Q45,14.586418145355115
1725.0,2006.0_A8,14.60743622046291
1724.0,2009.0_FORESTER,14.614414476266974
1723.0,1995.0_PREVIA,14.625103115226949
1722.0,1985.0_COROLLA,14.625797386575433
1721.0,2003.0_DAKOTA,14.636810569312132
1720.0,2007.0_FUSION,14.673538242046108
1719.0,1998.0_PRIZM,14.680927722211045
1718.0,1991.0_TOWN CAR,14.739345251261417
1717.0,2002.0_SANTA FE,14.768227396165315
1716.0,1987.0_RAM VAN,14.773813532886763
1715.0,1991.0_240,14.803740120557489
1714.0,2007.0_CIVIC,14.81263331193829
1713.0,1998.0_EIGHTY EIGHT,14.817090719915964
1712.0,2006.0_E-350 WAGON,14.848869801986329
1711.0,2004.0_DURANGO,14.86194183844881
1710.0,2002.0_XJ SPORT,14.866822303873496
1709.0,2006.0_FREESTYLE,14.871554103580634
1708.0,2010.0_PATHFINDER,14.87675587952603
1707.0,1994.0_JETTA III,14.909001589096052
1706.0,2022.0_TELLURIDE,14.914994387012117
1705.0,2011.0_CTS,14.936775119430974
1704.0,1991.0_EIGHTY EIGHT,14.956962836856905
1703.0,2002.0_XTERRA,14.969178118990314
1702.0,2005.0_LEGACY,14.997774238854902
1701.0,2001.0_SENTRA,15.026570248638732
1700.0,2004.0_QUEST,15.045407553737736
1699.0,1992.0_CAPRICE,15.045919992520872
1698.0,2003.0_XTERRA,15.073370772260306
1697.0,1976.0_C30,15.115692886822732
1696.0,1999.0_M-CLASS,15.133348929083377
1695.0,2011.0_CX-7,15.154617133673272
1694.0,2009.0_SANTA FE,15.181013923065894
1693.0,2010.0_IMPALA,15.181468828523146
1692.0,1997.0_METRO,15.191877321949354
1691.0,2001.0_RAM WAGON,15.262569745768293
1690.0,2001.0_CATERA,15.26641769899102
1689.0,2016.0_Q3,15.284565354928162
1688.0,2002.0_LESABRE,15.305373422825804
1687.0,2001.0_5-Sep,15.312480781210239
1686.0,2005.0_SPRINTER 3500,15.316898053701125
1685.0,1989.0_GRAND VOYAGER,15.349778942537009
1684.0,1995.0_TOWN CAR,15.37181680751645
1683.0,2003.0_PROTEGE,15.387720653139173
1682.0,2002.0_CONTINENTAL,15.426834340687444
1681.0,2006.0_DAKOTA,15.454345773721137
1680.0,2015.0_MIRAGE,15.461613725668819
1679.0,1999.0_GRAND VITARA,15.476083037671595
1678.0,2003.0_XC90,15.478269368158795
1677.0,2015.0_FOCUS,15.489116513959528
1676.0,1991.0_3 SERIES,15.492507838629246
1675.0,2000.0_AVENGER,15.508615939729717
1674.0,2005.0_SORENTO,15.531930721747358
1673.0,1998.0_CONCORDE,15.552193574567658
1672.0,2001.0_MPV,15.569005721632841
1671.0,1982.0_924,15.57227286929677
1670.0,2008.0_EXPRESS,15.599949480733478
1669.0,2006.0_SEQUOIA,15.60380726092227
1668.0,1987.0_ASTRO,15.607790594327728
1667.0,2022.0_ZAGATO,15.622853642132725
1666.0,2010.0_LACROSSE,15.628067200290213
1665.0,2007.0_MILAN,15.634864589139674
1664.0,2007.0_CROWN VICTORIA,15.649530893312331
1663.0,1977.0_F-150,15.664128530121193
1662.0,1996.0_AEROSTAR,15.676357225999705
1661.0,1993.0_PATHFINDER,15.702060027658224
1660.0,2009.0_ACCORD,15.722762322000136
1659.0,1998.0_PROTEGE,15.742777515531243
1658.0,1990.0_SKYLARK,15.770171674824143
1657.0,2001.0_JIMMY,15.773462219345387
1656.0,1991.0_ASTRO,15.775728608848459
1655.0,1998.0_PATHFINDER,15.880857312865187
1654.0,1979.0_F150,15.884978211807088
1653.0,1997.0_EXPEDITION,15.891289836627584
1652.0,2002.0_NEW BEETLE,15.891386688109975
1651.0,1985.0_JETTA,15.919741491338204
1650.0,1997.0_C-CLASS,15.922837430094368
1649.0,2009.0_MALIBU,15.933915820529958
1648.0,2009.0_SPECTRA,15.94815819271514
1647.0,2019.0_CHARGER,15.97359668666295
1646.0,2000.0_QUEST,15.981416169207293
1645.0,2002.0_OUTBACK,15.986136092922697
1644.0,2009.0_FOCUS,16.03371664307806
1643.0,2000.0_ECHO,16.036919132052272
1642.0,1988.0_300ZX,16.080114768718953
1641.0,2000.0_SABLE,16.08745425004517
1640.0,2006.0_QUEST,16.118393562152413
1639.0,1998.0_Q45,16.17149374476402
1638.0,1991.0_C1500,16.17678321777749
1637.0,1990.0_DAKOTA,16.214120712784155
1636.0,2015.0_VERANO,16.226664065834246
1635.0,2008.0_MUSTANG,16.242011354245566
1634.0,2005.0_LIBERTY,16.258428302997675
1633.0,1974.0_MARK,16.2603919344343
1632.0,1997.0_AEROSTAR,16.285312287250843
1631.0,2001.0_CELICA,16.306334482572037
1630.0,2005.0_MAGNUM,16.385102406479565
1629.0,1994.0_METRO,16.404246174622223
1628.0,1996.0_CAPRICE CLASSIC,16.446124176394097
1627.0,2007.0_LANCER,16.45204202664321
1626.0,1988.0_ALLANTE,16.45494987871004
1625.0,1994.0_CAPRICE CLASSIC,16.527400737837265
1624.0,2013.0_MALIBU,16.543635431799125
1623.0,1999.0_CIRRUS,16.54991474773914
1622.0,1990.0_LEGACY,16.625880623804814
1621.0,1985.0_CAPRICE,16.62947883780943
1620.0,2006.0_S80,16.648416886014356
1619.0,1998.0_S10,16.677663316838963
1618.0,2000.0_SEBRING,16.71563229071266
1617.0,2001.0_FIREBIRD,16.728342704283158
1616.0,1999.0_SL-1,16.742598613232456
1615.0,2015.0_GOLF R,16.757282875619193
1614.0,1988.0_CAMRY,16.801833298179808
1613.0,2014.0_ALTIMA,16.83637767219075
1612.0,2018.0_FORTE,16.876402228344862
1611.0,2012.0_S60,16.877183434225355
1610.0,2001.0_ACCORD,16.978935901761314
1609.0,2001.0_MONTERO SPORT,17.011397872813365
1608.0,2000.0_BONNEVILLE,17.063443323644957
1607.0,2001.0_TL,17.100424271320417
1606.0,1997.0_F-250,17.12401042664251
1605.0,1983.0_MAXIMA,17.140191791434752
1604.0,1981.0_ECONOLINE,17.151313638949993
1603.0,2006.0_HIGHLANDER,17.164039306409137
1602.0,2011.0_CUBE,17.17492474931828
1601.0,2009.0_CR-V,17.18666122926351
1600.0,2000.0_QX4,17.187113475030134
1599.0,1998.0_SONOMA,17.19516876387193
1598.0,1995.0_XJR,17.209762893674675
1597.0,2008.0_CAMRY,17.220340170837446
1596.0,2003.0_FX45,17.223480875895177
1595.0,1999.0_RODEO,17.224644825262505
1594.0,2004.0_TT,17.226598987424737
1593.0,2017.0_FORTE,17.33177691689227
1592.0,2001.0_XK8,17.384595966400898
1591.0,2003.0_RANGE ROVER,17.41054879812866
1590.0,1995.0_CAMRY,17.424499622119125
1589.0,2003.0_L SERIES,17.43545265715263
1588.0,1999.0_SAVANA,17.48251438699289
1587.0,2005.0_RIO,17.520538934246854
1586.0,2007.0_OUTLANDER,17.52992199300148
1585.0,1991.0_F-150,17.533258905044676
1584.0,2007.0_GLA-CLASS,17.547850624547767
1583.0,2010.0_RX-8,17.56665100799132
1582.0,2002.0_SENTRA,17.585193588854935
1581.0,2005.0_GALANT,17.598079178712116
1580.0,1984.0_944,17.623053063360114
1579.0,2012.0_370Z,17.654828646665184
1578.0,1995.0_CORVETTE,17.66034933183751
1577.0,2007.0_VERSA,17.681817928048645
1576.0,2008.0_MAZDASPEED3,17.688614316405385
1575.0,1995.0_SUBURBAN,17.720981846910046
1574.0,2018.0_YARIS IA,17.729184635680692
1573.0,1997.0_SILHOUETTE,17.76620203271952
1572.0,2012.0_FOCUS,17.784107151210677
1571.0,2013.0_CAPTIVA SPORT,17.84747662261186
1570.0,2008.0_ENTOURAGE,17.865030497869906
1569.0,2004.0_FORENZA,17.877319702799042
1568.0,2004.0_COOPER,17.894878448949267
1567.0,2000.0_TACOMA,17.906367216394056
1566.0,2004.0_EXPEDITION,17.92095532908516
1565.0,2006.0_MONTE CARLO,17.92573096655858
1564.0,1995.0_K2500,17.944093986657364
1563.0,2002.0_RIO CINCO,17.988075683774056
1562.0,2011.0_G25,17.996890720734402
1561.0,2006.0_STS,18.001041847186986
1560.0,1999.0_PASSAT,18.00831804613201
1559.0,1995.0_PROBE,18.05032264668455
1558.0,1993.0_SEVILLE,18.052769468540188
1557.0,2012.0_AZERA,18.06577267939145
1556.0,2013.0_VELOSTER,18.168288632739603
1555.0,2008.0_ECLIPSE,18.18337827762551
1554.0,1989.0_DEVILLE,18.20911240611107
1553.0,1996.0_MUSTANG,18.257674774434637
1552.0,1999.0_S10,18.26623382774019
1551.0,1991.0_K1500,18.304796646147402
1550.0,2004.0_FREELANDER,18.31850020043214
1549.0,2002.0_325,18.324512522080045
1548.0,2001.0_HIGHLANDER,18.398852272370505
1547.0,1998.0_AVALON,18.40469772222727
1546.0,1995.0_VILLAGER,18.4064187502269
1545.0,2010.0_MATRIX,18.41059992657494
1544.0,2004.0_MDX,18.44011108377879
1543.0,1999.0_CAMRY SOLARA,18.467733424156194
1542.0,2006.0_HHR,18.48362893376759
1541.0,2006.0_MPV,18.532427955320674
1540.0,2019.0_RANGE ROVER VELAR,18.555481228250404
1539.0,2000.0_C2500,18.563685709032235
1538.0,1990.0_CAPRICE CLASSIC,18.624480757132307
1537.0,1992.0_C1500,18.65355366789211
1536.0,2003.0_RX 300,18.665326738545545
1535.0,2006.0_SILVERADO,18.676151805123666
1534.0,2009.0_AVEO,18.692324933760737
1533.0,2004.0_XG350,18.71191001470835
1532.0,2016.0_MALIBU,18.75766049952907
1531.0,2005.0_BLAZER,18.770662917144765
1530.0,1986.0_740 SERIES,18.79926380190601
1529.0,2008.0_S-TYPE,18.815547113469723
1528.0,1999.0_SILHOUETTE,18.815562491181087
1527.0,1988.0_JIMMY,18.8306880797478
1526.0,2010.0_CAMRY,18.83221044992247
1525.0,2015.0_JETTA,18.83898331244074
1524.0,1998.0_900,18.863457686891937
1523.0,1988.0_NEW YORKER,18.9163658228573
1522.0,2006.0_CLS-CLASS,18.943763926851833
1521.0,1994.0_CHEROKEE,18.985321157225307
1520.0,2000.0_CAVALIER,19.005351080737864
1519.0,1993.0_S10,19.02334831972524
1518.0,2002.0_MX-5 MIATA,19.03776299928541
1517.0,1995.0_GRAND AM,19.04847824849837
1516.0,1952.0_D-150,19.07332300361841
1515.0,2001.0_CAVALIER,19.087488863872377
1514.0,1989.0_CIVIC,19.130599062615676
1513.0,2006.0_RAM PICKUP,19.251289561993715
1512.0,1994.0_BLAZER S10,19.292682928790292
1511.0,2002.0_TAHOE,19.341873100832828
1510.0,2004.0_SUBURBAN,19.378318300702663
1509.0,2012.0_SORENTO,19.41749037502714
1508.0,2014.0_CR-V,19.418822535337895
1507.0,2017.0_3500,19.429678373917064
1506.0,1994.0_J30,19.453333633628578
1505.0,2006.0_S40,19.51653828970016
1504.0,2012.0_MAZDA5,19.51662328781676
1503.0,2007.0_WRANGLER UNLIMITED,19.577906431350414
1502.0,1989.0_SEVILLE,19.581600439675828
1501.0,1997.0_CR-V,19.59540363559824
1500.0,1993.0_METRO,19.61876761886703
1499.0,2005.0_LACROSSE,19.629699143748734
1498.0,1993.0_J30,19.633252492631797
1497.0,1999.0_RAM VAN,19.6426499399054
1496.0,2003.0_WINDSTAR,19.654383831375053
1495.0,2019.0_JOURNEY,19.685345202675624
1494.0,2002.0_NEON,19.692982404649523
1493.0,1993.0_CUTLASS CIERA,19.707485238271023
1492.0,2013.0_TERRAIN,19.72500879854615
1491.0,2012.0_CAMRY,19.853870450049577
1490.0,1993.0_RODEO,19.854960896723465
1489.0,2011.0_TSX,19.88881048539029
1488.0,1994.0_CUTLASS CIERA,19.92428967734638
1487.0,2005.0_MOUNTAINEER,19.947880403279193
1486.0,2007.0_CAMRY SOLARA,19.958188169245727
1485.0,2008.0_AVEO,20.034386655989216
1484.0,2003.0_M45,20.034640115807722
1483.0,2013.0_CUBE,20.063532424089264
1482.0,2000.0_CIRRUS,20.103028446680117
1481.0,2005.0_M-CLASS,20.138054068843708
1480.0,1992.0_SIERRA,20.14624202807971
1479.0,1993.0_CIVIC DEL SOL,20.160088212934347
1478.0,1998.0_COROLLA,20.217859587495457
1477.0,2002.0_RIO,20.221650592525343
1476.0,2007.0_SPECTRA5,20.24220331772416
1475.0,2017.0_PASSAT,20.25271748816919
1474.0,2006.0_AMANTI,20.260232855869198
1473.0,1999.0_IMPREZA,20.271065342663913
1472.0,2006.0_TOWN CAR,20.280716225455297
1471.0,2009.0_OUTBACK,20.314235303960515
1470.0,2003.0_ION,20.338392093744666
1469.0,2001.0_SEBRING,20.354067676798095
1468.0,1999.0_GRAND CARAVAN,20.355809932110315
1467.0,1996.0_MONTE CARLO,20.36480517713632
1466.0,2001.0_BLAZER,20.432143093124402
1465.0,1977.0_CELICA,20.433076647433978
1464.0,2001.0_LS 430,20.46652175662677
1463.0,1995.0_MONTERO,20.481816658648675
1462.0,2009.0_QUEST,20.499897762628574
1461.0,2010.0_JETTA,20.503500878786166
1460.0,2011.0_300,20.51371504211383
1459.0,2005.0_RAM 1500,20.540457347122903
1458.0,1982.0_EAGLE,20.605282447358494
1457.0,2002.0_SABLE,20.67481824797874
1456.0,2009.0_CTS,20.692436736122694
1455.0,2005.0_AVALANCHE,20.70387791538347
1454.0,2007.0_MONTE CARLO,20.73178445551382
